   10009.350000172060       0.43254868851773598     
   10019.140000172274       0.43284041908588999     
   10028.920000172488       0.43315921163705162     
   10038.700000172701       0.43349092056492716     
   10048.490000172915       0.43384624132353783     
   10058.270000173128       0.43423012752101953     
   10068.050000173342       0.43463525798460290     
   10077.840000173555       0.43508604125812089     
   10087.620000173769       0.43556695362651116     
   10097.410000173983       0.43610036303326055     
   10107.190000174196       0.43668241577787359     
   10116.980000174410       0.43733400464357058     
   10126.760000174623       0.43805540304877311     
   10136.550000174837       0.43887940562977057     
   10146.340000175051       0.43981105551423383     
   10156.120000175264       0.44088336649378362     
   10165.910000175478       0.44214119269281810     
   10175.700000175691       0.44362689468639560     
   10185.490000175905       0.44541324631239682     
   10195.290000176119       0.44760572130974086     
   10205.080000176333       0.45037073385598647     
   10214.880000176547       0.45394864837553378     
   10224.690000176761       0.45876172055270642     
   10234.510000176975       0.46555543903002289     
   10244.340000177190       0.47580047765747041     
   10254.230000177406       0.49272988753829988     
   10264.230000177624       0.52460520969667412     
   10274.780000177854       0.58880407439802462     
   10279.880000177965      -0.25791226676006257     
   10286.190000178103        1.0496537397930581     
   10293.900000178272       0.49836693638585827     
   10305.120000178516       0.56885622245279044     
   10314.090000178712       0.58624133537228285     
   10319.280000178826      -0.26325652650774717     
   10325.430000178960       0.95397538454550723     
   10332.690000179118       0.37949910186532643     
   10342.390000179330       0.50960230947372631     
   10352.630000179553       0.56345817319431479     
   10358.250000179676      -0.21472094039882617     
   10365.710000179839       0.53098892331519365     
   10373.010000179998        1.5507465564779601     
   10376.550000180076      -0.63681681268583712     
   10380.360000180159        2.8944400203726044     
   10383.630000180230      -0.78694607008058814     
   10386.880000180301        2.6263293344281111     
   10391.070000180393      -0.52900666880815705     
   10394.850000180475        1.2619162463290026     
   10401.540000180621       0.38316759683610158     
   10411.310000180834       0.56050882453564010     
   10417.020000180959      -0.21255776222666464     
   10424.660000181126       0.52108910010297882     
   10432.010000181286        1.4061879402964637     
   10435.690000181366      -0.59449660715020713     
   10439.690000181454        2.6936296563594553     
   10442.900000181524      -0.81534374002077259     
   10446.120000181594        2.9118490263428849     
   10449.870000181676      -0.67025176734619407     
   10453.370000181752        1.6070232232267794     
   10462.030000181941       0.51366008082787229     
   10469.650000182108       0.49322747661492949     
   10479.920000182332       0.57306333714138424     
   10485.250000182448      -0.23093554328766741     
   10492.000000182596       0.77574381111982027     
   10499.160000182752       0.12986676308669126     
   10508.270000182951       0.42525038619262728     
   10518.040000183164       0.43464164896200114     
   10527.830000183378       0.43531968363739443     
   10537.610000183591       0.43583261425378061     
   10547.400000183805       0.43638760779905644     
   10557.180000184018       0.43700533471730213     
   10566.970000184232       0.43769051953530835     
   10576.750000184446       0.43846094953120585     
   10586.540000184659       0.43933751107921853     
   10596.330000184873       0.44033607097120903     
   10606.110000185086       0.44149583510619489     
   10615.900000185300       0.44286208342365985     
   10625.690000185514       0.44448976654888123     
   10635.480000185727       0.44646472581343388     
   10645.280000185941       0.44892805357408616     
   10655.080000186155       0.45206196113869901     
   10664.880000186369       0.45620217000418506     
   10674.690000186583       0.46189685675020653     
   10684.520000186798       0.47018838608498742     
   10694.370000187013       0.48322801590065151     
   10704.300000187230       0.50613185959295059     
   10714.460000187451       0.55265025547668933     
   10724.950000187680       -3.0228602206638464E-002
   10730.440000187800        1.7681570470756698     
   10736.290000187928       0.26753182263472508     
