0.43499	0.42718	0.44282	0.43428
0.43547	0.42737	0.44276	0.43517
0.43599	0.42761	0.44268	0.43597
0.43656	0.42791	0.44258	0.43674
0.4372	0.42828	0.44245	0.43757
0.43791	0.42875	0.44228	0.43851
0.43871	0.42935	0.44207	0.4396
0.43962	0.43012	0.44181	0.4409
0.44066	0.43114	0.44146	0.44242
0.44188	0.4325	0.44102	0.44424
0.44331	0.43434	0.44044	0.44641
0.44503	0.43692	0.43968	0.44898
0.44714	0.44066	0.43864	0.45205
0.44977	0.44625	0.43721	0.45574
0.45317	0.4549	0.43519	0.46019
0.45769	0.46871	0.43222	0.46552
0.46402	0.49047	0.42767	0.47177
0.47341	0.52075	0.42028	0.47845
0.48861	0.5492	0.40727	0.48311
0.51643	0.55162	0.38158	0.47519
0.57429	0.48608	0.32143	0.40961
-0.23262	0.1452	0.14767	0.12608
0.80243	0.49679	0.8615	0.92439
0.17515	-0.011866	0.35093	0.45791
0.43577	0.31294	0.49107	0.39504
0.44454	0.42777	0.45879	0.46341
0.44673	0.43952	0.43791	0.43673
0.44926	0.44506	0.43186	0.45584
0.4525	0.45307	0.43036	0.47183
0.45678	0.46577	0.42913	0.46839
0.46272	0.48593	0.42633	0.46493
0.47143	0.51501	0.42057	0.46791
0.48529	0.54522	0.4095	0.47303
0.51001	0.55489	0.38732	0.47021
0.56096	0.49903	0.3366	0.42464
-0.2104	0.28474	0.19347	0.20184
0.53082	0.72864	0.84423	0.90529
1.1057	0.44897	0.70205	0.60252
-0.34895	0.87586	-0.28715	-0.12642
0.98877	1.1139	1.2614	1.7188
0.38344	0.064895	0.31537	-0.084963
0.51699	0.37555	0.52383	0.69165
0.57838	0.48504	0.40195	0.086398
-0.23955	0.068161	0.17645	0.18324
0.89675	0.5699	0.88942	0.82969
0.31134	0.46909	0.28121	0.36707
0.47339	0.60479	0.50143	0.50414
0.49377	0.54917	0.45955	0.40391
0.5268	0.54248	0.40445	0.4065
0.59166	0.46315	0.31567	0.31665
-0.26315	-0.19044	0.094556	0.024715
1.0523	1.1175	0.88151	0.89918
0.50034	0.6923	0.35836	0.34892
0.55867	0.5251	0.32885	0.45054
0.56551	0.29723	0.18147	0.12756
-0.23425	0.25326	0.085517	-0.040333
0.76685	0.50738	0.9072	0.84072
0.11283	-0.15206	0.40813	0.43789
0.42112	0.64813	0.52637	0.39279
0.4311	0.43167	0.46801	0.45433
0.43157	0.42651	0.43902	0.42359
0.43183	0.42651	0.43239	0.43691
0.43209	0.42653	0.43333	0.44695
0.43235	0.42655	0.43596	0.43754
0.43264	0.42658	0.43836	0.42742
0.43295	0.42663	0.4401	0.42315
0.43326	0.42668	0.44124	0.42236
0.43361	0.42675	0.44195	0.42315
0.43397	0.42684	0.44235	0.42484
0.43436	0.42696	0.44257	0.427
0.43478	0.4271	0.44267	0.4293
0.43523	0.42727	0.44269	0.43154
0.43574	0.42748	0.44267	0.43364
0.43628	0.42776	0.4426	0.43555
0.43689	0.42809	0.4425	0.43727
0.43756	0.42851	0.44236	0.43881
0.43832	0.42904	0.44218	0.44025
0.43917	0.42973	0.44194	0.44164
0.44014	0.43062	0.44164	0.44308
0.44127	0.43179	0.44125	0.44466
0.4426	0.43339	0.44074	0.44645
0.44417	0.43558	0.44007	0.44856
0.44608	0.4387	0.43917	0.45112
0.44843	0.44329	0.43795	0.45422
0.45143	0.45026	0.43625	0.45802
0.45535	0.4613	0.43379	0.46266
0.46071	0.4789	0.43011	0.46827
0.46841	0.50549	0.42429	0.47475
0.48034	0.53711	0.41447	0.48102
0.50081	0.55593	0.39623	0.4821
0.54133	0.52374	0.3572	0.45643
0.56563	0.39152	0.2545	0.31159
0.58056	0.25224	0.13383	0.023271
-0.25574	0.022293	0.020034	-0.11406
0.97548	0.97074	0.89232	0.79525
0.40814	0.12202	0.28167	0.35719
0.53133	0.44379	0.46785	0.54204
0.59464	0.44688	0.34417	0.31861
-0.26581	-0.22658	0.096032	0.029007
0.85056	1.1525	0.90447	0.8823
0.2402	0.71437	0.33625	0.41662
0.45185	0.55281	0.51133	0.46772
0.46271	0.463	0.47653	0.44898
0.47156	0.51498	0.44463	0.45057
0.48551	0.54551	0.42173	0.46417
0.51043	0.55473	0.39411	0.46625
0.56183	0.4981	0.34045	0.40727
-0.21192	0.27953	0.19436	0.1809
0.5214	0.69123	0.84339	0.87886
1.3772	0.47654	0.70504	0.59829
-0.58363	0.37743	-0.21693	-0.3735
2.6316	2.044	2.4686	2.5626
-0.82132	-1.1922	-0.75269	-0.81926
2.979	2.7702	3.0061	3.0026
-0.70012	-0.92103	-0.63511	-0.68903
1.6847	2.0924	1.8217	1.6185
-0.13684	-0.45815	0.007447	0.024368
1.2622	0.68383	1.0809	0.86714
0.17118	-0.015548	-0.10821	0.11184
0.40927	0.39638	0.54602	0.46255
0.4376	0.44314	0.45432	0.5398
0.43909	0.42908	0.40655	0.41763
0.44007	0.43054	0.40199	0.41143
0.44119	0.43171	0.41032	0.46167
0.4425	0.43326	0.41968	0.45731
0.44406	0.43541	0.42674	0.43514
0.44593	0.43845	0.43112	0.43224
0.44826	0.4429	0.43326	0.43466
0.4512	0.4497	0.43362	0.43305
0.45505	0.46036	0.43243	0.43214
0.46028	0.47745	0.42953	0.43423
0.46779	0.50342	0.4243	0.43849
0.47934	0.53511	0.41506	0.44414
0.49899	0.55558	0.39775	0.44851
0.53751	0.52899	0.36096	0.43744
0.58684	0.41515	0.26551	0.33852
-0.06095	-0.10969	0.077031	0.0068975
1.569	1.1758	0.72359	0.98334
0.24293	-0.55604	-0.02556	0.2022
0.39458	0.51713	0.50361	0.45643
0.43435	0.43344	0.44659	0.47006
0.43581	0.42709	0.39912	0.46191
0.43638	0.42779	0.39638	0.49483
0.437	0.42815	0.40702	0.49562
0.43768	0.42859	0.41837	0.48452
0.43846	0.42915	0.42702	0.4737
0.43933	0.42987	0.43275	0.46555
0.44032	0.4308	0.43621	0.4581
0.44149	0.43203	0.43808	0.45153
0.44285	0.43372	0.43889	0.44713
0.44448	0.43604	0.43896	0.44519
0.44645	0.43937	0.43845	0.44535
0.4489	0.44428	0.4374	0.44729
0.45203	0.45182	0.43573	0.45079
0.45616	0.46376	0.43317	0.45574
0.46183	0.48283	0.42924	0.46205
0.47009	0.51091	0.42293	0.46942
0.48308	0.54193	0.41211	0.4765
0.50584	0.55592	0.39155	0.47726
0.55204	0.50943	0.34622	0.44523
0.00016677	0.32954	0.2221	0.2661
1.981	0.468	0.63513	0.99136
0.24851	-0.11389	-0.16446	-0.032806
0.25212	0.4242	0.45676	0.36429
0.39615	0.35856	0.48414	0.46001
0.40592	0.43698	0.38659	0.4848
0.40938	0.44456	0.36447	0.48002
0.41185	0.44307	0.37326	0.45856
0.41377	0.44116	0.38884	0.44293
0.41531	0.43933	0.40296	0.42552
0.41658	0.43773	0.41372	0.40984
0.41766	0.43636	0.42136	0.40199
0.41857	0.4352	0.42663	0.40144
0.41937	0.43423	0.43023	0.40493
0.42007	0.43339	0.43272	0.40953
0.4207	0.43269	0.43449	0.41318
0.42125	0.43207	0.43577	0.41512
0.42177	0.43155	0.43673	0.41585
0.42222	0.43108	0.43748	0.41634
0.42265	0.43068	0.43808	0.41725
0.42304	0.43031	0.43857	0.41849
0.4234	0.42999	0.43899	0.41962
0.42374	0.42971	0.43934	0.42032
0.42406	0.42944	0.43965	0.42053
0.42436	0.42921	0.43992	0.4204
0.42464	0.429	0.44016	0.42007
0.42491	0.42881	0.44037	0.4197
0.42517	0.42863	0.44057	0.41939
0.42541	0.42847	0.44074	0.41919
0.42564	0.42831	0.4409	0.41914
0.42587	0.42818	0.44105	0.41923
0.42609	0.42805	0.44118	0.41942
0.4263	0.42793	0.4413	0.41971
0.42651	0.42782	0.44142	0.42007
0.42671	0.42771	0.44153	0.42046
0.4269	0.42761	0.44163	0.42086
0.42709	0.42752	0.44172	0.42126
0.42729	0.42744	0.44181	0.42164
0.42747	0.42735	0.44189	0.422
0.42765	0.42728	0.44197	0.42234
0.42784	0.42721	0.44205	0.42265
0.42801	0.42714	0.44211	0.42293
0.42819	0.42707	0.44218	0.42319
0.42837	0.42701	0.44224	0.42345
0.42855	0.42695	0.4423	0.42368
0.42872	0.4269	0.44236	0.42392
0.42891	0.42685	0.44241	0.42417
0.42909	0.4268	0.44246	0.4244
0.42927	0.42676	0.44251	0.42465
0.42945	0.42672	0.44256	0.42492
0.42964	0.42668	0.4426	0.42518
0.42983	0.42665	0.44264	0.42546
0.43002	0.42662	0.44269	0.42575
0.43022	0.42659	0.44272	0.42604
0.43042	0.42656	0.44276	0.42634
0.43062	0.42654	0.44279	0.42666
0.43084	0.42653	0.44282	0.42699
0.43106	0.42651	0.44285	0.42732
0.43128	0.42651	0.44287	0.42767
0.43152	0.42651	0.4429	0.42803
0.43177	0.42651	0.44291	0.42841
0.43202	0.42652	0.44293	0.4288
0.43229	0.42654	0.44294	0.42922
0.43257	0.42657	0.44295	0.42966
0.43287	0.42661	0.44295	0.43012
0.43319	0.42667	0.44295	0.43061
0.43352	0.42673	0.44294	0.43114
0.43388	0.42682	0.44292	0.43171
0.43426	0.42693	0.44289	0.43231
0.43468	0.42706	0.44286	0.43296
0.43513	0.42723	0.44281	0.43368
0.43561	0.42743	0.44274	0.43446
0.43615	0.42768	0.44266	0.43532
0.43673	0.428	0.44255	0.43626
0.43739	0.4284	0.44241	0.43731
0.43812	0.4289	0.44223	0.43848
0.43895	0.42955	0.44201	0.43981
0.4399	0.43038	0.44172	0.44131
0.44098	0.43148	0.44135	0.44303
0.44225	0.43296	0.44087	0.44502
0.44376	0.43498	0.44025	0.44734
0.44558	0.43783	0.43942	0.45007
0.44782	0.44199	0.43829	0.45331
0.45064	0.4483	0.43671	0.45718
0.4543	0.45814	0.43447	0.46186
0.45925	0.47389	0.43114	0.46744
0.46627	0.49829	0.42596	0.47388
0.47692	0.52978	0.41737	0.48041
0.49468	0.55391	0.40182	0.48329
0.52857	0.54037	0.36984	0.4667
0.59338	0.45745	0.29027	0.3633
-0.26624	-0.21271	0.071759	-0.0014579
1.0276	1.1573	0.88601	0.93397
0.46958	0.075495	0.3374	0.36735
0.5892	0.54053	0.39511	0.48763
-0.25953	-0.15245	0.13072	0.14257
1.049	1.0552	0.93405	0.88724
0.4972	0.62436	0.34778	0.32401
0.57346	0.53396	0.33199	0.42869
0.58799	0.15876	0.13741	0.080613
-0.25235	-0.13124	-0.013152	-0.10016
0.62534	0.88123	0.91633	0.8625
0.50331	-0.099056	0.66672	0.51605
0.45711	0.51647	0.55278	0.36493
0.4618	0.48754	0.53036	0.39703
0.47002	0.51074	0.49579	0.46148
0.48294	0.54173	0.45965	0.48242
0.5056	0.55595	0.42092	0.44248
0.55152	0.51007	0.36397	0.35863
0.029835	0.33215	0.23357	0.16026
2.1708	0.54547	0.602	0.93289
0.052882	0.57359	-0.13331	-0.20265
0.51752	0.87484	1.0212	1.0079
0.55179	0.48406	0.55039	0.36721
0.020116	0.33078	0.27193	0.20907
2.1115	0.48564	0.62096	0.76808
0.15966	0.31868	-0.11108	-0.33663
0.16257	0.68087	0.70503	0.97162
0.37317	0.61468	0.59529	0.47305
0.39573	0.26639	0.39711	0.44498
0.40273	0.43611	0.34218	0.48081
0.40704	0.4443	0.34547	0.45573
0.41008	0.44426	0.36474	0.44171
0.41239	0.44259	0.38448	0.42154
0.41419	0.44067	0.40027	0.40699
0.41566	0.4389	0.41178	0.40144
0.41688	0.43736	0.41981	0.40161
0.41791	0.43604	0.42534	0.40505
0.41879	0.43494	0.42915	0.40942
0.41956	0.434	0.43182	0.41279
0.42024	0.4332	0.43373	0.4145
0.42085	0.43252	0.43514	0.41507
0.42139	0.43193	0.4362	0.41542
0.42189	0.43142	0.43703	0.41621
0.42234	0.43097	0.4377	0.41738
0.42275	0.43058	0.43824	0.41853
0.42314	0.43023	0.4387	0.41933
0.42349	0.42991	0.43909	0.4197
0.42383	0.42964	0.43943	0.41975
0.42414	0.42938	0.43972	0.41959
0.42443	0.42915	0.43998	0.41936
0.42471	0.42895	0.44022	0.41918
0.42498	0.42876	0.44042	0.41907
0.42523	0.42859	0.44061	0.41909
0.42547	0.42843	0.44078	0.41922
0.4257	0.42828	0.44094	0.41944
0.42592	0.42814	0.44108	0.41974
0.42615	0.42802	0.44122	0.42009
0.42636	0.4279	0.44134	0.42047
0.42656	0.42779	0.44145	0.42085
0.42676	0.42769	0.44156	0.42124
0.42695	0.42759	0.44165	0.42159
0.42714	0.4275	0.44174	0.42193
0.42733	0.42741	0.44183	0.42224
0.42752	0.42733	0.44191	0.42252
0.4277	0.42726	0.44199	0.42278
0.42788	0.42719	0.44206	0.42303
0.42806	0.42712	0.44213	0.42325
0.42824	0.42706	0.4422	0.42347
0.42842	0.427	0.44226	0.42369
0.4286	0.42694	0.44232	0.42391
0.42877	0.42689	0.44237	0.42413
0.42895	0.42684	0.44243	0.42437
0.42913	0.42679	0.44248	0.42461
0.42932	0.42675	0.44252	0.42485
0.4295	0.42671	0.44257	0.42511
0.42969	0.42667	0.44262	0.42538
0.42988	0.42664	0.44266	0.42565
0.43007	0.42661	0.44269	0.42593
0.43027	0.42658	0.44273	0.42623
0.43047	0.42656	0.44277	0.42652
0.43068	0.42654	0.4428	0.42683
0.43089	0.42652	0.44283	0.42716
0.43112	0.42651	0.44285	0.42748
0.43134	0.42651	0.44288	0.42783
0.43158	0.42651	0.4429	0.42819
0.43183	0.42651	0.44292	0.42856
0.43209	0.42653	0.44293	0.42896
0.43236	0.42655	0.44295	0.42938
0.43265	0.42658	0.44295	0.42981
0.43295	0.42663	0.44295	0.43028
0.43327	0.42668	0.44295	0.43078
0.43361	0.42676	0.44293	0.43131
0.43397	0.42685	0.44292	0.43188
0.43437	0.42696	0.44289	0.4325
0.43478	0.4271	0.44284	0.43316
0.43525	0.42727	0.44279	0.4339
0.43574	0.42749	0.44272	0.43469
0.43629	0.42776	0.44263	0.43556
0.4369	0.4281	0.44251	0.43653
0.43757	0.42852	0.44237	0.43761
0.43832	0.42906	0.44218	0.43882
0.43918	0.42974	0.44194	0.44019
0.44016	0.43064	0.44163	0.44174
0.44129	0.43182	0.44124	0.44352
0.44262	0.43341	0.44073	0.4456
0.4442	0.43562	0.44006	0.44801
0.44611	0.43876	0.43916	0.45085
0.44848	0.44337	0.43793	0.45424
0.45148	0.45042	0.43621	0.45831
0.45543	0.46152	0.43374	0.46321
0.46081	0.47928	0.43003	0.46903
0.46857	0.50601	0.42417	0.47563
0.48059	0.53759	0.41426	0.4818
0.50126	0.55599	0.39581	0.48212
0.54228	0.52242	0.35623	0.45358
0.55642	0.38548	0.2517	0.30052
0.55957	0.30836	0.15818	0.040908
-0.22596	0.29246	0.098252	-0.035749
0.64153	0.49209	0.87444	0.7768
0.39561	0.085453	0.61113	0.50636
0.34175	0.43585	0.58978	0.40736
0.38024	0.24357	0.52898	0.47101
0.3945	0.34575	0.46638	0.46781
0.40178	0.43324	0.43116	0.41133
0.40638	0.44387	0.41663	0.38864
0.40961	0.44446	0.4133	0.38963
0.41202	0.44292	0.41503	0.39343
0.4139	0.44101	0.41855	0.40107
0.41542	0.4392	0.42231	0.41079
0.41667	0.43761	0.42571	0.41774
0.41773	0.43627	0.42854	0.42036
0.41864	0.43512	0.43084	0.41946
0.41943	0.43416	0.43266	0.41754
0.42013	0.43334	0.43412	0.41695
0.42074	0.43263	0.43529	0.41799
0.4213	0.43203	0.43623	0.4194
0.4218	0.4315	0.437	0.42011
0.42226	0.43105	0.43765	0.42001
0.42268	0.43064	0.43818	0.41943
0.42307	0.43029	0.43864	0.41865
0.42343	0.42997	0.43903	0.41791
0.42377	0.42968	0.43937	0.41734
0.42408	0.42943	0.43968	0.41702
0.42438	0.4292	0.43994	0.41694
0.42466	0.42898	0.44018	0.41708
0.42493	0.42879	0.44039	0.41738
0.42519	0.42862	0.44058	0.41779
0.42543	0.42845	0.44075	0.41828
0.42566	0.42831	0.44091	0.4188
0.42589	0.42817	0.44106	0.41932
0.4261	0.42804	0.44119	0.41982
0.42632	0.42792	0.44132	0.42029
0.42652	0.42781	0.44143	0.4207
0.42672	0.4277	0.44154	0.42108
0.42692	0.42761	0.44164	0.42141
0.42711	0.42751	0.44173	0.4217
0.4273	0.42743	0.44182	0.42196
0.42748	0.42735	0.4419	0.4222
0.42767	0.42727	0.44198	0.42242
0.42785	0.4272	0.44205	0.42264
0.42803	0.42713	0.44212	0.42287
0.42821	0.42707	0.44219	0.4231
0.42839	0.42701	0.44225	0.42333
0.42856	0.42695	0.44231	0.42358
0.42874	0.4269	0.44237	0.42384
0.42892	0.42685	0.44242	0.42409
0.4291	0.4268	0.44247	0.42436
0.42928	0.42676	0.44252	0.42464
0.42947	0.42672	0.44256	0.42492
0.42965	0.42668	0.44261	0.4252
0.42984	0.42664	0.44265	0.4255
0.43004	0.42661	0.44269	0.42579
0.43023	0.42659	0.44272	0.42609
0.43043	0.42656	0.44276	0.4264
0.43064	0.42654	0.44279	0.42671
0.43085	0.42653	0.44282	0.42703
0.43107	0.42651	0.44285	0.42737
0.4313	0.42651	0.44288	0.42771
0.43154	0.42651	0.4429	0.42807
0.43178	0.42651	0.44292	0.42845
0.43204	0.42653	0.44293	0.42884
0.43231	0.42655	0.44294	0.42926
0.43259	0.42658	0.44295	0.4297
0.4329	0.42662	0.44295	0.43016
0.43321	0.42667	0.44295	0.43065
0.43355	0.42674	0.44294	0.43119
0.43391	0.42683	0.44292	0.43175
0.43429	0.42694	0.44289	0.43236
0.43471	0.42707	0.44285	0.43302
0.43516	0.42724	0.4428	0.43374
0.43565	0.42745	0.44274	0.43453
0.43619	0.42771	0.44265	0.43538
0.43679	0.42803	0.44254	0.43634
0.43744	0.42844	0.44239	0.4374
0.43819	0.42895	0.44222	0.43858
0.43902	0.42961	0.44199	0.43992
0.43998	0.43046	0.44169	0.44144
0.44108	0.43158	0.44132	0.44318
0.44237	0.43309	0.44083	0.44519
0.4439	0.43517	0.44019	0.44754
0.44574	0.43811	0.43934	0.4503
0.44801	0.44241	0.43818	0.45359
0.45089	0.44891	0.43657	0.45753
0.45463	0.45913	0.43426	0.46226
0.45971	0.47547	0.43082	0.46792
0.46694	0.50057	0.42544	0.47443
0.47798	0.5322	0.41648	0.48087
0.49655	0.55479	0.40012	0.48308
0.53242	0.53569	0.36607	0.46336
0.59465	0.44204	0.2798	0.34662
-0.2659	-0.22674	0.061354	-0.026354
0.85323	1.1535	0.88716	0.93219
0.24409	0.72803	0.32745	0.43159
0.45285	0.49977	0.50805	0.47682
0.46398	0.4673	0.47465	0.45508
0.47349	0.52059	0.44292	0.4487
0.48875	0.54934	0.41902	0.46384
0.51671	0.55144	0.38842	0.46295
0.57483	0.48558	0.32574	0.38832
-0.23353	0.13587	0.14981	0.11308
0.81588	0.50224	0.86013	0.89392
0.19656	0.071853	0.33487	0.44361
0.44065	0.22965	0.48877	0.41415
0.44961	0.43248	0.45999	0.45872
0.45312	0.45431	0.43868	0.44065
0.45764	0.46853	0.43028	0.46185
0.46394	0.49022	0.4252	0.47866
0.4733	0.52044	0.41858	0.47659
0.48843	0.54901	0.40644	0.4725
0.51606	0.55185	0.38153	0.46191
0.57354	0.48677	0.32233	0.39819
-0.23139	0.15745	0.15057	0.12387
0.78388	0.49135	0.86005	0.91043
0.14414	-0.12321	0.37563	0.46336
0.42864	0.84696	0.4978	0.37054
0.43769	0.42688	0.45757	0.46313
0.43868	0.42916	0.43571	0.43313
0.43959	0.4301	0.43141	0.44657
0.44063	0.43111	0.43269	0.45899
0.44184	0.43245	0.43488	0.4525
0.44327	0.43428	0.43652	0.44509
0.44498	0.43685	0.43731	0.44346
0.44708	0.44054	0.43727	0.44553
0.4497	0.44607	0.43646	0.44946
0.45307	0.45463	0.43481	0.45473
0.45755	0.46827	0.43207	0.46111
0.46382	0.48978	0.42769	0.46838
0.47311	0.51992	0.42045	0.47605
0.48811	0.54867	0.40768	0.48199
0.51544	0.55225	0.38249	0.47684
0.5723	0.48793	0.32382	0.41911
-0.22931	0.17665	0.15476	0.15104
0.75153	0.48692	0.85905	0.92576
0.084775	-0.088388	0.42444	0.48331
0.4138	0.76172	0.52559	0.31567
0.42516	0.4393	0.4587	0.46435
0.42568	0.42847	0.42975	0.42903
0.42591	0.42815	0.42501	0.42617
0.42613	0.42802	0.42789	0.43457
0.42634	0.42791	0.43201	0.42801
0.42655	0.42779	0.43544	0.41947
0.42674	0.42769	0.43787	0.41627
0.42694	0.4276	0.43947	0.41608
0.42713	0.4275	0.44048	0.41697
0.42732	0.42742	0.44111	0.41839
0.42751	0.42734	0.44151	0.41999
0.42769	0.42726	0.44176	0.42156
0.42787	0.42719	0.44193	0.42296
0.42805	0.42713	0.44206	0.42411
0.42823	0.42706	0.44216	0.42492
0.4284	0.427	0.44223	0.42542
0.42858	0.42695	0.4423	0.42565
0.42876	0.42689	0.44236	0.42568
0.42894	0.42684	0.44242	0.42559
0.42912	0.4268	0.44247	0.42546
0.4293	0.42675	0.44252	0.42533
0.42949	0.42671	0.44257	0.42523
0.42967	0.42667	0.44261	0.42521
0.42987	0.42664	0.44265	0.42526
0.43006	0.42661	0.44269	0.42538
0.43025	0.42658	0.44273	0.42557
0.43046	0.42656	0.44277	0.42583
0.43067	0.42654	0.4428	0.42612
0.43088	0.42652	0.44282	0.42645
0.4311	0.42651	0.44285	0.42683
0.43133	0.42651	0.44288	0.42721
0.43156	0.42651	0.4429	0.42761
0.43181	0.42651	0.44292	0.42804
0.43207	0.42653	0.44293	0.42847
0.43234	0.42655	0.44294	0.42892
0.43263	0.42658	0.44295	0.4294
0.43293	0.42662	0.44295	0.42988
0.43325	0.42668	0.44295	0.4304
0.43359	0.42675	0.44294	0.43095
0.43395	0.42684	0.44292	0.43153
0.43434	0.42695	0.44289	0.43216
0.43476	0.42709	0.44285	0.43283
0.43521	0.42726	0.4428	0.43356
0.43571	0.42747	0.44273	0.43436
0.43625	0.42774	0.44264	0.43524
0.43686	0.42807	0.44252	0.43622
0.43752	0.42849	0.44238	0.43729
0.43827	0.42901	0.44219	0.43851
0.43912	0.42969	0.44196	0.43987
0.44009	0.43057	0.44166	0.44142
0.44121	0.43172	0.44127	0.4432
0.44253	0.43329	0.44077	0.44525
0.44409	0.43545	0.44011	0.44764
0.44597	0.43852	0.43922	0.45047
0.4483	0.44301	0.43802	0.45383
0.45126	0.44983	0.43635	0.45785
0.45512	0.46061	0.43394	0.46269
0.46039	0.4778	0.43033	0.46846
0.46794	0.50394	0.42466	0.47504
0.47959	0.5356	0.41512	0.48135
0.49944	0.55569	0.39749	0.48251
0.53844	0.52772	0.3601	0.45774
0.58337	0.40956	0.26288	0.31962
0.42394	-0.038374	0.086126	-0.022347
0.31928	0.4293	0.34143	0.31598
0.4232	0.58091	0.46198	0.5966
0.42623	0.42986	0.44298	0.52272
0.42651	0.42785	0.4343	0.46801
0.42672	0.42771	0.43389	0.47489
0.42691	0.42761	0.43576	0.47263
0.4271	0.42752	0.43777	0.44644
0.42729	0.42743	0.43932	0.42364
0.42748	0.42735	0.44039	0.41304
0.42765	0.42727	0.44109	0.40872
0.42784	0.4272	0.44155	0.40757
0.42802	0.42713	0.44183	0.40879
0.4282	0.42707	0.44202	0.41114
